end,y,delta,delta_window,c_max_fa,c_max_re,c_max_fo,c_max,c_w_max,c_min_fa,c_min_re,c_min_fo,c_min,c_w_min,c_avg,c_w_avg,fa_avg,re_avg,fo_avg,c_med,c_big_c,c_big_fa,c_big_re,c_big_fo,c_small_c,c_small_fa,c_small_re,c_small_fo,fa_big_c,re_big_c,fo_big_c,c_max_fa_window,c_max_re_window,c_max_fo_window,c_max_window,c_w_max_window,c_min_fa_window,c_min_re_window,c_min_fo_window,c_min_window,c_w_min_window,c_avg_window,c_w_avg_window,fa_avg_window,re_avg_window,fo_avg_window,c_med_window,c_big_c_window,c_big_fa_window,c_big_re_window,c_big_fo_window,c_small_c_window,c_small_fa_window,c_small_re_window,c_small_fo_window,fa_big_c_window,re_big_c_window,fo_big_c_window
03011420,17.4,-13.0,-38.8,13,2,9506,0.8591,4.997799508745109,0,7,125,-0.8481,-1.608696102172499,0.28471538461538465,1.3070662062526355,4.384615384615385,37.0,5868.076923076923,0.3818,0.6337,10.25,96.0,3763.25,-0.1883,0.0,2.5,2886.0,2.6691453867903916,2.56278752283356,1.3774329308593776,13,2,9506,0.8591,4.997799508745109,0,7,125,-0.8481,-1.608696102172499,0.21102352941176472,0.7474875850321961,11.5,33.9264705882353,20117.117647058825,0.3612,0.5299818181818181,31.136363636363637,83.18181818181819,57333.36363636364,-0.2122409090909091,3.3181818181818183,18.181818181818183,1252.0454545454545,0.8175838005041175,1.5458369172478,0.812391271867946
03011430,77.0,17.4,4.4,0,0,186,0.8442,0.0,0,7,160,-0.8481,-1.690231370459034,0.30366428571428566,0.7498426631065999,0.0,42.714285714285715,4870.571428571428,0.4342,0.533175,0.0,106.0,15407.25,-0.19287500000000002,0.0,26.75,118.0,0.7498426631065999,0.9621457442924994,1.631040492175075,13,2,9506,0.8591,4.997799508745109,0,7,160,-0.8481,-1.690231370459034,0.23210526315789473,0.8429516606165398,12.350877192982455,34.75438596491228,3585.1052631578946,0.3612,0.5526631578947369,34.89473684210526,82.3157894736842,5358.0,-0.2505,1.2105263157894737,15.842105263157896,1271.5263157894738,1.069931355476281,1.5201634271523832,1.0666580548215467
03011440,7.4,77.0,94.6,1,0,2600,0.8147,1.3275015498400422,2,1,518,-0.6249,-1.3202955154816935,0.2491142857142857,1.1334695400500234,0.5,108.57142857142857,562.9285714285714,0.3612,0.57815,0.0,286.25,934.0,-0.306975,1.0,2.25,190.75,0.10830014386196712,3.2016117900297587,2.5310023554387207,13,2,9506,0.8591,4.997799508745109,0,7,160,-0.8481,-1.690231370459034,0.27902926829268293,1.0575178420848046,1.5609756097560976,63.390243902439025,3715.951219512195,0.4019,0.5678461538461538,3.1538461538461537,178.07692307692307,6190.2307692307695,-0.18973846153846155,0.38461538461538464,9.692307692307692,952.7692307692307,1.244751835519868,2.1139084933496144,1.989277149770476
03011450,-13.9,7.4,84.5,1,0,2878,0.7506,1.2388485792779886,0,1,613,-0.6249,-0.5244925131906545,0.165,0.7825873478670078,0.21428571428571427,83.0,898.5714285714286,0.13365,0.6369,0.0,261.0,318.0,-0.3927,0.5,25.0,513.5,0.4189386524851181,3.05775395832189,1.5201148840082086,0,0,186,0.8442,0.0,0,7,160,-0.8481,-1.690231370459034,0.2392595238095238,0.8886331836745437,0.23809523809523808,78.0952380952381,2110.690476190476,0.4019,0.5863928571428572,0.07142857142857142,212.5,4949.428571428572,-0.2558857142857143,0.42857142857142855,15.428571428571429,298.0,0.1948660396410686,2.0244728123005613,1.3752114853086699
03011500,-38.2,-13.9,-6.4,0,0,25,0.7603,0.0,0,99,6,-0.5413,-0.9149031381194345,0.3070888888888889,0.6280747097471213,0.0,42.22222222222222,567.7777777777778,0.3612,0.5063333333333334,0.0,92.33333333333333,588.0,0.0644,0.0,33.666666666666664,766.6666666666666,0.6280747097471213,1.3292276117912447,0.5549965174501194,1,0,2600,0.8147,1.3275015498400422,2,1,518,-0.6249,-1.3202955154816935,0.23138918918918921,0.877769427528717,0.2702702702702703,82.75675675675676,691.1081081081081,0.3612,0.6220249999999999,0.16666666666666666,234.33333333333334,904.25,-0.14273333333333335,0.5,17.5,437.5833333333333,0.1948660396410686,2.2848769102248676,1.1593798510914317
03011510,-27.5,-38.2,-52.0,0,2,252,0.8591,0.9850267734526635,1,0,906,-0.7065,-0.9969685022875964,0.30126000000000003,0.550859911863655,0.2,30.266666666666666,1571.7333333333333,0.3818,0.57446,0.4,68.4,2351.8,0.017599999999999984,0.2,19.8,2228.8,0.3512303709710098,1.0342160255221964,0.6987673944769586,0,2,252,0.8591,0.9850267734526635,1,0,906,-0.7065,-0.9969685022875964,0.25243947368421055,0.6545208930478165,0.15789473684210525,52.526315789473685,1085.9473684210527,0.3612,0.6106916666666667,0.25,137.66666666666666,1428.3333333333333,-0.2055916666666667,0.25,25.0,531.6666666666666,0.3850845117280639,1.4702248262839495,0.5633546806633284
03011520,34.7,-27.5,-65.7,0,0,0,0.807,0.0,0,7,1715,-0.8481,-2.477351131442949,-0.052693749999999984,-0.36176018862757736,0.5,35.0625,1587.4375,-0.0258,0.32246,0.0,106.2,1245.8,-0.7376799999999999,1.6,5.6,755.0,-0.9762127186581983,-0.06692732854327339,-0.13795790106257394,0,2,252,0.8591,0.9850267734526635,0,7,1715,-0.8481,-2.477351131442949,0.16099000000000002,0.20318520119094194,0.275,34.875,1352.125,0.3612,0.5767538461538462,0.15384615384615385,89.38461538461539,1118.6153846153845,-0.29683076923076923,0.6923076923076923,17.692307692307693,1333.923076923077,-0.0912506589053929,0.9416448486370936,0.07280392866179596
03011530,3.4,34.7,7.1,3,0,20,0.7096,0.7929105414847749,0,99,1254,-0.5413,-3.3545916975695462,0.19242666666666666,0.11507716863143101,0.6666666666666666,63.666666666666664,822.2666666666667,0.4019,0.5014000000000001,2.0,131.2,311.8,-0.26494,0.0,59.4,595.6,0.9768441100127596,-0.4661136333786158,-0.23054618516972605,0,2,252,0.8591,0.9850267734526635,0,7,1715,-0.8481,-2.477351131442949,0.14265652173913046,0.09132376498663156,0.45652173913043476,42.82608695652174,1332.804347826087,0.3612,0.5657200000000001,0.8,102.73333333333333,955.8,-0.36160000000000003,0.6,28.4,870.2,0.3359872486618681,0.606889421669602,-0.12475129370637604
03011540,-3.7,3.4,38.2,0,0,242,0.6369,0.0,0,12,595,-0.763,-2.3587894141257135,0.09669230769230769,0.44958756778997433,0.0,95.3076923076923,235.46153846153845,0.3612,0.450475,0.0,250.25,264.0,-0.5801000000000001,0.0,52.5,180.5,0.44958756778997433,1.6951302196974642,0.5773121905107086,0,0,0,0.807,0.0,0,7,1715,-0.8481,-2.477351131442949,0.07500681818181819,0.04051438392499757,0.4090909090909091,62.61363636363637,927.1363636363636,0.24805,0.49606428571428574,0.7142857142857143,158.21428571428572,293.7142857142857,-0.5326857142857143,0.5714285714285714,38.357142857142854,1086.857142857143,0.3258251671224403,0.519709749484533,-0.39856993234354815
03011550,3.7,-3.7,-0.3,0,85,362,0.8519,4.218724148504207,0,0,312,-0.8271,-0.0,0.25486923076923074,1.7098579123385547,42.07692307692308,47.0,10876.153846153846,0.2732,0.66725,37.0,88.75,28869.25,-0.1759,24.5,2.5,2857.75,2.5726996280584795,2.870864657430656,2.5726996280584795,0,85,362,0.8519,4.218724148504207,0,0,312,-0.8271,-0.0,0.18187073170731707,0.7268036285644474,13.585365853658537,68.41463414634147,3824.0243902439024,0.4019,0.49812307692307695,35.07692307692308,160.30769230769232,9920.615384615385,-0.14563846153846155,7.461538461538462,39.76923076923077,1165.7692307692307,1.7803139665006573,0.9359600588089746,0.8502402145138872
03041000,55.1,-194.3,-355.2,0,0,562,0.6808,0.0,0,12,48352,-0.5859,-3.057333028970596,0.036676923076923086,0.14648838687670884,111.6923076923077,14.76923076923077,5576.461538461538,0.128,0.4798,363.0,16.0,2790.5,-0.5002,0.0,26.0,14535.75,3.7270506097382534,0.7199345391418324,0.2751424381833689,0,13,755,0.8519,2.8105497450737293,0,35,542,-0.7269,-3.0938141991145143,-0.0403735294117647,-0.29727644592517083,42.94117647058823,12.323529411764707,2739.235294117647,-0.2732,0.5239272727272728,132.0,8.363636363636363,1324.1818181818182,-0.4606,0.6363636363636364,23.727272727272727,5981.272727272727,1.2394010206743202,-0.32110747452211863,-0.03628181018095843
03041010,-71.5,55.1,-140.2,0,9,53,0.6249,1.082572860513373,0,10,169,-0.5267,-1.2234046398800356,0.12601111111111113,0.0988026275841401,1.3333333333333333,6.888888888888889,459.6666666666667,0.1779,0.49890000000000007,0.6666666666666666,12.666666666666666,181.0,-0.35769999999999996,3.0,7.666666666666667,827.6666666666666,0.08792916885549751,-0.17966017682112265,-0.45572887658106725,0,0,562,0.6808,0.0,0,12,48352,-0.5859,-3.057333028970596,0.023335483870967753,-0.10514205159997864,47.38709677419355,10.774193548387096,2696.3870967741937,0.1111,0.5099199999999999,145.5,10.4,1351.9,-0.46371,0.5,18.4,6501.8,1.1171161402239413,-0.32579077971769266,-0.13428189338977758
03041020,54.9,-71.5,-16.7,0,0,3,0.6249,0.0,33,18,2807,-0.5423,-3.6081402488464893,-0.12759,-0.8577571619297378,3.6,10.9,3447.3,-0.2846,0.5226666666666667,1.0,0.3333333333333333,59.666666666666664,-0.45260000000000006,11.0,16.0,9599.333333333334,-0.8517997325002248,-1.2343272512491534,-2.059341044261966,0,0,562,0.6808,0.0,0,12,48352,-0.5859,-3.057333028970596,0.010468750000000006,-0.18074996692634068,46.875,11.34375,3472.0,-0.0576,0.47805,145.8,10.3,1250.0,-0.46539,3.3,21.0,9145.8,0.9877266820311754,-0.5934829850045836,-0.4590828080717956
03041030,62.9,54.9,-17.0,13,1,92,0.5574,1.587868673431366,0,0,6806,-0.6908,-0.0,-0.03151999999999999,-0.14178166081250657,1.8,10.7,3516.2,-0.12605,0.4855333333333333,5.0,0.3333333333333333,425.3333333333333,-0.29136666666666666,0.0,35.0,5571.0,0.7125621071915349,-1.3363481989094457,-0.5013123221620243,0,0,3,0.6249,0.0,0,0,6806,-0.6908,-0.0,-0.015758620689655167,-0.314005675143627,2.2758620689655173,9.586206896551724,2543.862068965517,-0.2263,0.4797666666666667,2.3333333333333335,4.444444444444445,290.44444444444446,-0.3971222222222222,3.6666666666666665,21.444444444444443,5696.555555555556,-0.017102818817730833,-1.2200978114287377,-0.8937116502615867
03041040,-31.1,62.9,118.1,0,0,1,0.8494,0.0,0,2,2430,-0.5719,-0.923864398570118,0.40537,0.7892527820846088,0.8,18.8,1118.6,0.6166,0.6233666666666667,1.3333333333333333,54.666666666666664,2310.0,0.0014333333333333604,0.0,4.666666666666667,937.3333333333334,1.5317180515989492,1.6311086770810406,1.317987556863929,0,0,1,0.8494,0.0,0,0,6806,-0.6908,-0.0,0.08208666666666667,-0.0700953468858785,2.066666666666667,13.466666666666667,2694.0333333333333,0.1462,0.56664,2.6,17.6,840.7,-0.39939,3.3,21.5,5240.8,0.34436276603338845,-0.6426840568079165,-0.3727997428680184
03041050,-28.1,-31.1,31.6,0,8,6806,0.5859,2.1429698610883157,0,0,165,-0.6369,-0.0,-0.04631428571428573,0.23600818444454405,0.14285714285714285,3.142857142857143,2129.5714285714284,0.0772,0.48385,0.5,4.0,3650.5,-0.45505,0.0,6.0,3485.5,0.49102213671233724,0.4882445145794879,0.4882445145794879,0,0,1,0.8494,0.0,0,0,6806,-0.6908,-0.0,0.12645555555555557,0.30099142606788265,1.0,11.74074074074074,2268.703703703704,0.3612,0.5813555555555555,2.5555555555555554,20.333333333333332,1712.7777777777778,-0.23766666666666664,0.3333333333333333,14.666666666666666,4190.0,0.8779551755019297,0.3022667276276607,0.3807238592516322
03041100,-24.0,-28.1,-59.0,0,9,338,0.7717,1.9525551071033187,0,0,165,-0.6369,-0.0,0.1827,0.5191764228166876,3.142857142857143,2.0714285714285716,813.6428571428571,0.26115,0.6257,1.75,5.5,1339.75,-0.14832500000000004,1.75,0.0,67.0,0.8969214102402367,1.146925387510514,0.9770320860531875,0,0,1,0.8494,0.0,0,0,165,-0.6369,-0.0,0.20281612903225807,0.5423566139158557,1.7096774193548387,7.709677419354839,1209.1612903225807,0.3612,0.63554,1.5,20.4,1912.0,-0.37727,0.7,2.6,1172.4,0.66236958955428,1.007311251472354,0.8838580043963512
03041110,-31.3,-24.0,-52.0,1,0,331,0.765,0.9202097528510723,0,5,6342,-0.802,-2.3729258279688437,0.1072095238095238,-0.2832855924105866,0.8571428571428571,4.476190476190476,60240.142857142855,0.29600000000000004,0.5354142857142857,0.2857142857142857,9.0,10363.57142857143,-0.5307000000000001,2.2857142857142856,4.428571428571429,170018.85714285713,-0.8708685257615942,-1.0008250897807929,-0.9257091560745906,0,9,338,0.7717,1.9525551071033187,0,5,6342,-0.802,-2.3729258279688437,0.10678571428571428,0.07075070880769327,1.5,3.4523809523809526,30746.214285714286,0.21639999999999998,0.5580642857142857,0.7142857142857143,6.785714285714286,6250.785714285715,-0.41822857142857145,1.6428571428571428,3.0714285714285716,85538.28571428571,-0.12137103550144579,-0.27211890487912327,-0.15292527312764778
03041120,-27.9,-31.3,-55.2,0,0,165,0.8885,0.0,0,0,450,-0.6369,-0.0,0.23445555555555556,-0.19327085599903557,0.0,7.0,1376.6666666666667,0.3612,0.42660000000000003,0.0,5.0,493.3333333333333,-0.10326666666666667,0.0,16.0,3376.6666666666665,-0.19327085599903557,-0.9517992462670941,-0.9517992462670941,0,0,165,0.8885,0.0,0,5,6342,-0.802,-2.3729258279688437,0.15725681818181816,-0.00954466420863661,1.4090909090909092,4.2272727272727275,29291.454545454544,0.31800000000000006,0.5405428571428572,0.6428571428571429,7.214285714285714,5812.642857142857,-0.3572071428571429,1.6428571428571428,5.642857142857143,85769.71428571429,-0.17704314206633515,-0.47418076831938594,-0.4266314708390948
03041130,31.2,-27.9,-59.2,2,0,379,0.6908,1.2456445857635075,64,7,619,0.1531,0.9121202441256838,0.4819,0.9537366610748101,16.5,5.75,676.25,0.5418499999999999,0.4588,0.0,16.0,861.0,0.6249,0.0,0.0,846.0,0.9121202441256838,1.6571818144100492,1.6571818144100492,0,0,165,0.8885,0.0,0,5,6342,-0.802,-2.3729258279688437,0.1849735294117647,-0.11392613236218818,2.4705882352941178,5.294117647058823,37651.117647058825,0.3612,0.49198181818181824,6.181818181818182,9.0,6839.0,-0.2700090909090909,1.4545454545454546,7.181818181818182,109192.27272727272,-0.3137968284169685,-0.2314757223668371,-0.6980163651739425
03041140,-11.9,31.2,3.1,1,0,589,0.6486,0.8574702071403683,0,0,450,-0.6369,-0.0,0.06078000000000001,0.15212201501274797,0.13333333333333333,2110.266666666667,3432.866666666667,0.3412,0.3929,0.2,6325.8,579.2,-0.32864,0.2,5.0,1204.6,-0.03371001209199398,0.39236639840269677,0.08679978111815384,0,0,165,0.8885,0.0,0,0,450,-0.6369,-0.0,0.1767642857142857,0.15561925591068357,2.4285714285714284,1133.5714285714287,2378.1428571428573,0.3612,0.42627777777777776,7.444444444444445,3517.777777777778,548.4444444444445,-0.07335555555555556,0.1111111111111111,8.11111111111111,1862.111111111111,0.5225862014263009,0.25266154061778573,-0.4975552971631253
03041150,-32.9,-11.9,19.3,0,0,289,0.8126,0.0,0,35,169,-0.7269,-2.523253975921594,-0.10698666666666666,-0.6781394537499744,3.6666666666666665,9.6,1871.7333333333333,-0.2263,0.4429,0.0,6.2,512.4,-0.44596,10.6,16.8,4845.2,-1.2029611120118908,-0.9412971986568467,-1.1379387903569897,0,0,289,0.8126,0.0,0,35,169,-0.7269,-2.523253975921594,0.03630882352941177,-0.11986220402232815,3.6176470588235294,935.9117647058823,2419.823529411765,0.1531,0.41054545454545455,6.090909090909091,2879.6363636363635,618.6363636363636,-0.4531636363636364,4.909090909090909,12.545454545454545,2777.181818181818,-0.340187455292795,-0.10926550628703194,-0.4980350583606198
03041200,-0.4,-32.9,-44.7,0,1,70,0.6249,0.3482469545006138,0,2,14,-0.6124,-0.34364099521238445,0.04303333333333332,-0.11362739001717413,0.0,3.1666666666666665,322.0,0.07605,0.30245,0.0,4.25,267.5,-0.47225,0.0,5.0,320.25,-0.11362739001717413,-0.3522133044000545,-0.323962434965514,0,0,289,0.8126,0.0,0,35,169,-0.7269,-2.523253975921594,-0.0042071428571428555,-0.22032833955391634,1.3571428571428572,758.0,1986.5,-0.0769,0.37957142857142856,0.07142857142857142,2262.6428571428573,1947.142857142857,-0.46518571428571426,3.857142857142857,11.214285714285714,2239.5,-0.8132107453719252,-0.17432906700307677,-0.6148674019509893
03041210,-16.8,-0.4,-33.2,1,0,8386,0.7096,1.328396833975637,0,0,30,-0.4404,-0.0,0.14342307692307693,0.18299839083885228,0.38461538461538464,6.461538461538462,3299.076923076923,0.2023,0.4911,0.75,4.75,2516.0,-0.242825,0.0,14.25,7145.0,0.9164214576935068,-0.1995416562769828,-0.22176140322593813,0,0,289,0.8126,0.0,0,35,169,-0.7269,-2.523253975921594,0.0194025,-0.22891603513876566,1.5,6.65,1870.7,0.0511,0.41090000000000004,0.38461538461538464,5.769230769230769,1018.6923076923077,-0.4481076923076923,4.076923076923077,14.307692307692308,2074.6153846153848,-0.29465429642386326,-0.4876081502307441,-0.5690904502133348
03041220,77.3,-16.8,-17.2,0,0,8386,0.7579,0.0,0,18,1099,-0.5423,-2.1091087392016763,0.10592,-0.2021036917600513,0.2,3.6,1900.6666666666667,0.128,0.40027999999999997,0.4,3.8,1987.4,-0.28384,0.2,7.0,625.6,0.12097605664396,-0.6547014979377379,-0.42182174784033527,0,0,8386,0.7579,0.0,0,2,14,-0.6124,-0.34364099521238445,0.0992425,-0.05040262439254448,0.2,4.4,1881.55,0.14055,0.44716923076923076,0.5384615384615384,4.846153846153846,1571.6153846153845,-0.31464615384615385,0.07692307692307693,8.692307692307692,694.7692307692307,0.5982432972736881,-0.4138592676437263,-0.26000754550728433
03041230,-35.6,77.3,60.3,2,0,239,0.8225,1.3683901754454872,2,0,619,-0.3818,-0.7451964883566233,0.1353,0.12354759436892361,1.8333333333333333,0.5,196.0,0.15295,0.59185,2.0,0.0,149.5,-0.3389,2.5,0.5,390.0,0.388877236632956,-0.1663233560925383,0.31159684354443196,2,0,239,0.8225,1.3683901754454872,0,18,1099,-0.5423,-2.1091087392016763,0.12544411764705884,0.002609096197583878,0.5588235294117647,4.147058823529412,2134.529411764706,0.14055,0.43435454545454544,1.0,4.090909090909091,1087.3636363636363,-0.21705454545454544,0.5454545454545454,8.454545454545455,3681.3636363636365,0.3732502052581982,-0.30501055529865895,-0.3436029535200715
03041240,-21.3,-35.6,41.5,1648,80,17,0.802,3.552272955102548,0,0,47,-0.8271,-0.0,-0.02664285714285713,1.5473737500067935e-05,117.85714285714286,14.642857142857142,965.9285714285714,0.08475,0.47950000000000004,412.0,26.25,412.0,-0.527525,0.0,17.75,1661.0,0.9424761072134725,0.2199248619685304,-0.39797725193851574,2,0,239,0.8225,1.3683901754454872,0,0,47,-0.8271,-0.0,0.05793142857142857,-0.06543009079606361,47.542857142857144,7.485714285714286,1234.5428571428572,0.128,0.4134727272727273,150.63636363636363,11.454545454545455,281.45454545454544,-0.42601818181818185,0.6363636363636364,9.818181818181818,1159.6363636363637,0.3810666001141879,-0.21308045145878965,-0.414488630747492
03041250,-6.7,-21.3,-56.8,1,0,887,0.8429,1.1857499911093916,0,5,273,-0.802,-1.521344796162857,0.06168333333333331,-0.045783268149619506,0.16666666666666666,7.5,816.1666666666666,0.3291,0.258375,0.25,4.25,2073.75,-0.537725,0.25,6.0,239.25,0.3771691831166083,0.1100239563973748,0.8393467050354654,1,0,887,0.8429,1.1857499911093916,0,0,47,-0.8271,-0.0,0.03684375,0.006003218148222144,51.96875,9.3125,765.40625,0.1655,0.4823700000000001,165.5,12.4,1000.4,-0.50447,0.7,9.6,1065.1,0.4323052254087176,0.09547640249381485,-0.001669601084356101
03041300,-29.5,-6.7,-28.0,0,12,318,0.631,1.7599101027713442,0,11,382,-0.4215,-1.1750322716131854,0.024563636363636367,-0.030570316289454766,0.18181818181818182,13.272727272727273,579.8181818181819,0.0164,0.5260333333333334,0.3333333333333333,4.333333333333333,1012.3333333333334,-0.3564333333333333,0.0,17.666666666666668,344.0,0.47319958708854465,-0.47806880916244787,-0.14387966539842403,1,0,887,0.8429,1.1857499911093916,0,0,47,-0.8271,-0.0,0.017227027027027025,-0.02393124499066042,44.7027027027027,11.91891891891892,802.5675675675676,0.1531,0.46626666666666666,137.58333333333334,11.833333333333334,1077.4166666666667,-0.4881416666666667,0.16666666666666666,16.083333333333332,909.1666666666666,0.6468808374358177,-0.06962684168302942,-0.05464018140334185
03041310,-7.7,-29.5,-36.1,0,0,821,0.7083,0.0,0,0,10,-0.8225,-0.0,0.04854166666666668,0.20477463840902424,4.666666666666667,9.833333333333334,16995.583333333332,0.06425,0.34415,13.75,23.5,50082.25,-0.33875,0.25,6.0,424.0,1.0930082763619817,0.16878217778360605,0.9481482518540733,1,0,887,0.8429,1.1857499911093916,0,0,10,-0.8225,-0.0,0.04551142857142857,0.04490351325511013,1.7142857142857142,10.114285714285714,6289.114285714286,0.1027,0.45709090909090916,5.2727272727272725,8.272727272727273,18584.727272727272,-0.4635818181818182,0.18181818181818182,13.272727272727273,274.72727272727275,0.7113946242137502,-0.16848340901237388,0.5053594643382106
03041320,-3.2,-7.7,-37.2,0,13,199,0.835,2.202124615787498,1,1,604,-0.5994,-1.0038652998738231,0.17435217391304345,0.5218947248430975,1.434782608695652,19.52173913043478,1626.5652173913043,0.0258,0.5914571428571429,4.571428571428571,9.714285714285714,1110.857142857143,-0.2221714285714286,0.14285714285714285,18.857142857142858,243.0,1.0390428722365903,-0.09700467065699439,1.2944731024399874,0,13,199,0.835,2.202124615787498,0,0,10,-0.8225,-0.0,0.10571304347826087,0.30705654028512025,1.9782608695652173,15.5,5385.565217391304,0.0258,0.55424,2.4,6.933333333333334,8727.4,-0.28606,0.13333333333333333,11.6,332.8,0.9178190774966007,-0.18962991184953157,0.8051578484051873
03041330,4.2,-3.2,-10.9,0,49,1,0.8176,0.4181541068522824,0,10,206,-0.5267,-1.2703132716017196,0.32648333333333335,0.37446916351709475,0.0,19.333333333333332,657.6666666666666,0.47409999999999997,0.61035,0.0,7.5,336.5,-0.25044999999999995,0.0,25.0,297.5,0.37446916351709475,0.2629839239182408,0.7833044083206591,0,13,199,0.835,2.202124615787498,0,0,10,-0.8225,-0.0,0.15979268292682927,0.4075046174000513,2.1707317073170733,16.658536585365855,5983.024390243902,0.1027,0.5896923076923076,2.6923076923076925,7.6923076923076925,10053.23076923077,-0.25611538461538463,0.15384615384615385,6.615384615384615,389.2307692307692,1.0660255742992861,0.040874327614292986,0.9475382456894473
03041340,11.3,4.2,1.1,0,3,447,0.5244,0.8370621824598939,0,0,616,-0.29600000000000004,-0.0,0.1325125,0.27412247044854565,0.25,10.5,3144.125,0.16090000000000002,0.5175000000000001,0.0,16.0,352.5,-0.2006,0.5,6.0,11395.5,0.0996021455924467,0.9689673441312361,-0.07396218444171039,0,13,199,0.835,2.202124615787498,1,1,604,-0.5994,-1.0038652998738231,0.18997567567567566,0.44441549773195077,0.9459459459459459,17.54054054054054,1797.5675675675675,0.1531,0.5681166666666667,2.6666666666666665,9.75,985.9166666666666,-0.206925,0.16666666666666666,12.833333333333334,2117.4166666666665,0.6632665815789329,0.018091785392170195,0.9128679822955533
03041350,3.2,11.3,15.5,0,49,48,0.8176,2.3478139801007125,0,40,5578,0.0258,0.1558935489437105,0.42724999999999996,0.7057007999791639,3.4285714285714284,9.857142857142858,1189.2857142857142,0.4847,0.59375,11.75,22.25,165.5,0.4667,0.0,0.5,319.0,1.7168363040519001,1.2816242123474375,0.12504013306118547,0,49,1,0.8176,0.4181541068522824,0,10,206,-0.5267,-1.2703132716017196,0.3214464285714286,0.5114144980142582,1.7857142857142858,12.071428571428571,1633.892857142857,0.4215,0.5613555555555556,5.222222222222222,15.333333333333334,524.1111111111111,0.0957777777777778,0.1111111111111111,6.888888888888889,2795.4444444444443,0.9082192248221734,1.001661219301688,0.30621190694028144
03041400,-12.0,3.2,14.4,0,0,40,0.6597,0.0,0,0,92,-0.7311,-0.0,0.18103333333333332,0.1354620664698039,0.1111111111111111,4.666666666666667,1508.0,0.5719,0.5935666666666667,0.3333333333333333,7.333333333333333,471.0,-0.06090000000000001,0.0,6.0,3818.0,0.9122938010491014,0.05722571364759488,-0.5819128852008503,0,49,48,0.8176,2.3478139801007125,0,0,92,-0.7311,-0.0,0.2797064516129032,0.42877256650080303,1.6451612903225807,8.516129032258064,1786.2903225806451,0.4215,0.5909099999999999,4.9,14.3,285.0,-0.01447,0.1,3.0,3546.7,0.9090341400675589,0.6454887280276113,-0.12583148360048804
03041410,7.4,-12.0,-8.8,0,49,1038,0.8176,4.1903139161371294,0,45,390,-0.4215,-1.816733369181123,0.3271,0.8749150801473988,1.4,20.4,713.6,0.48355,0.5949,4.333333333333333,21.666666666666668,1116.6666666666667,-0.14049999999999999,0.0,28.333333333333332,321.6666666666667,1.588936614534713,0.8356419961525713,2.159207215086067,0,49,48,0.8176,2.3478139801007125,0,0,92,-0.7311,-0.0,0.32975151515151513,0.6014581999821369,1.9090909090909092,11.636363636363637,1132.060606060606,0.5106,0.5953272727272727,5.545454545454546,17.181818181818183,495.45454545454544,0.09895454545454546,0.0,9.363636363636363,1237.5454545454545,1.5047679276444654,0.6910885221900658,0.5810129199624366
03041420,7.7,7.4,-4.6,0,49,78,0.8176,2.6359518085466087,0,0,11131,-0.8402,-0.0,0.19929090909090907,1.0472638080270267,0.09090909090909091,19.09090909090909,1604.0,0.2732,0.7206333333333333,0.0,37.0,469.3333333333333,-0.44616666666666666,0.0,1.3333333333333333,3780.0,0.5268885286445114,2.05673285194582,0.20242216173024338,0,49,78,0.8176,2.6359518085466087,0,0,11131,-0.8402,-0.0,0.23641666666666664,0.7162737095999838,0.5333333333333333,15.2,1278.4,0.48355,0.6143799999999999,1.3,22.4,604.8,-0.20398999999999998,0.0,6.7,2375.9,1.1542638896907598,0.8007098008463839,0.7158404347192497
03041430,-33.0,7.7,15.1,0,49,1354,0.8176,4.3505075825272055,0,45,7594,-0.4215,-2.719677307719731,0.23844444444444443,0.7035458464896615,11.777777777777779,31.88888888888889,1535.888888888889,0.0258,0.5901,35.333333333333336,26.666666666666668,538.3333333333334,-0.1233,0.0,41.666666666666664,2656.6666666666665,2.739314174911673,0.5902710097071318,-0.8145469946396858,0,49,78,0.8176,2.6359518085466087,0,0,11131,-0.8402,-0.0,0.25364,0.8866988436059412,4.033333333333333,23.366666666666667,1286.7666666666667,0.3568,0.63115,11.9,26.6,721.7,-0.21135,0.0,24.2,2248.6,1.6110189831564026,1.0531751035764683,0.899175472905708
03041440,-14.8,-33.0,-25.3,0,9,542,0.7717,2.1104450284937135,0,2,9243,-0.4404,-0.8333231488280425,0.25197142857142857,0.4481127730441549,0.0,8.0,2226.0,0.4215,0.6328,0.0,12.0,376.5,-0.3452,0.0,8.0,6633.5,0.4481127730441549,1.3326584365407572,-0.9466032804068165,0,49,78,0.8176,2.6359518085466087,0,0,11131,-0.8402,-0.0,0.226,0.7773557006671604,3.962962962962963,20.48148148148148,1742.5555555555557,0.2732,0.6436,11.777777777777779,25.0,513.3333333333334,-0.22074444444444444,0.0,14.777777777777779,3866.777777777778,1.6331013517780921,0.9184786671641293,0.06899183588724947
