end,y,delta,delta_window,c_max_fa,c_max_re,c_max_fo,c_max,c_w_max,c_min_fa,c_min_re,c_min_fo,c_min,c_w_min,c_avg,c_w_avg,fa_avg,re_avg,fo_avg,c_med,c_big_c,c_big_fa,c_big_re,c_big_fo,c_small_c,c_small_fa,c_small_re,c_small_fo,fa_big_c,re_big_c,fo_big_c,c_max_fa_window,c_max_re_window,c_max_fo_window,c_max_window,c_w_max_window,c_min_fa_window,c_min_re_window,c_min_fo_window,c_min_window,c_w_min_window,c_avg_window,c_w_avg_window,fa_avg_window,re_avg_window,fo_avg_window,c_med_window,c_big_c_window,c_big_fa_window,c_big_re_window,c_big_fo_window,c_small_c_window,c_small_fa_window,c_small_re_window,c_small_fo_window,fa_big_c_window,re_big_c_window,fo_big_c_window
03011200,1.4,0.0,-4.2,0,0,559,0.6369,0.0,0,0,92,-0.5777,-0.0,0.17491111111111113,0.33451225685237207,0.5555555555555556,2.7777777777777777,2532014.777777778,0.2732,0.3782666666666666,1.6666666666666667,0.6666666666666666,3797879.6666666665,0.03566666666666668,0.0,7.333333333333333,475.0,2.8057450027152604,0.033232943062837556,0.9352483342384201,1,0,1090,0.765,1.108799228813654,0,0,92,-0.5777,-0.0,0.21542500000000003,0.3670713158290509,0.45,1.9,1711050.65,0.3275,0.5111,1.3333333333333333,1.0,3798000.6666666665,0.07485000000000001,0.0,4.166666666666667,1905198.5,1.234082113803352,-0.0012167510425988755,0.880974684729329
03011210,12.7,1.4,1.4,0,1,2530,0.7096,0.7269802467792977,4,0,11392959,0.6705,4.514974407426114,0.6965666666666667,1.999500394918363,1.6666666666666667,0.6666666666666666,3798515.6666666665,0.7096,0.6705,4.0,0.0,11392959.0,0.7096,0.0,1.0,2530.0,4.514974407426114,0.7565465305496767,4.514974407426114,1,0,1090,0.765,1.108799228813654,0,0,92,-0.5777,-0.0,0.3105705882352941,0.7382904050212621,0.7647058823529411,1.9411764705882353,2681101.470588235,0.4588,0.59714,2.4,0.2,6836005.0,0.04032000000000001,0.0,4.6,2278944.8,2.1461571439870113,0.022092497817890612,1.9184840414702045
03011220,-2.8,12.7,14.1,1,0,11392959,0.7096,2.38913187137179,0,0,203,-0.3182,-0.0,0.25934,0.7756554903089783,1.8,0.6,2280106.4,0.4215,0.7096,1.0,0.0,11392959.0,-0.1531,1.0,0.0,73.0,1.625687843263864,1.625687843263864,2.38913187137179,0,1,2530,0.7096,0.7269802467792977,0,0,92,-0.5777,-0.0,0.2918,0.7580817028218428,1.1176470588235294,1.7647058823529411,2681424.2352941176,0.4215,0.62168,3.6,0.8,6835808.4,-0.12475999999999998,0.2,4.4,318.0,2.418417131065341,0.4904733838463349,1.9419702563026326
03011240,1.4,-5.7,-8.5,0,3,11900,0.8516,2.0896098719203224,0,0,10744,-0.4767,-0.0,0.29183333333333333,0.4861182499523277,1.1666666666666667,0.8333333333333334,4275.0,0.45855,0.646,0.5,1.5,6034.0,0.21255000000000002,0.5,0.0,1416.5,0.4553646864927873,1.2661031660596962,1.0448049359601612,0,3,11900,0.8516,2.0896098719203224,0,0,10744,-0.4767,-0.0,0.31605384615384613,0.7963924715457156,1.2307692307692308,2.6153846153846154,879080.6923076923,0.4404,0.740775,2.0,7.5,2851454.0,-0.051175000000000005,0.5,0.0,3412.5,1.2313872719053072,1.822807869419396,1.1196854358230282
03011250,-7.1,1.4,-4.2,0,2,36,0.5106,0.38204234428713935,0,22,1989,-0.128,-0.5749939278181593,0.33382500000000004,-0.04823789588275498,0.0,6.0,623.75,0.47635,0.5106,0.0,2.0,36.0,-0.128,0.0,22.0,1989.0,-0.04823789588275498,-0.5749939278181593,-0.5749939278181593,0,3,11900,0.8516,2.0896098719203224,0,0,10744,-0.4767,-0.0,0.34560833333333335,0.5234894245848659,0.5833333333333334,4.583333333333333,2501.0,0.46775,0.6419,1.5,7.25,3230.75,0.193275,0.25,5.5,1238.0,0.27569987593121464,1.2726374266488902,0.35774654972755815
03011310,9.9,8.5,1.4,0,0,146,0.8934,0.0,0,5,7380,-0.2023,-0.6089186877030743,0.4426666666666667,0.2723691283023773,0.0,2.6666666666666665,4253.333333333333,0.6369,0.6369,0.0,3.0,5234.0,-0.2023,0.0,5.0,7380.0,0.2723691283023773,-0.6089186877030743,-0.6089186877030743,0,0,146,0.8934,0.0,0,5,7380,-0.2023,-0.6089186877030743,0.429375,0.078019475172014,0.0,4.0,1952.375,0.5022500000000001,0.57375,0.0,2.5,2635.0,-0.16515000000000002,0.0,13.5,4684.5,0.078019475172014,-0.5919563077606168,0.408553692453566
03011320,5.6,9.9,18.4,0,0,58,0.8834,0.0,8,1,11392959,-0.4663,-4.130486271091178,0.298525,-0.6643041455045735,3.25,0.25,2848689.75,0.38849999999999996,0.4588,5.0,0.0,1211.0,-0.4663,8.0,1.0,11392959.0,-4.130486271091178,-4.130486271091178,-4.130486271091178,0,0,146,0.8934,0.0,8,1,11392959,-0.4663,-4.130486271091178,0.411725,-0.23001364963889523,1.625,1.125,1425985.375,0.54785,0.54785,2.5,1.5,3222.5,-0.3343,4.0,3.0,5700169.5,-1.328608291009147,0.408553692453566,-2.369702479397126
03011330,2.8,5.6,15.5,0,3,162,0.6369,0.8482677800361323,1,0,130,0.4588,0.46347752893139543,0.563375,0.8717162736309132,8.0,1.75,448.5,0.5789,0.5719,31.0,4.0,120.0,0.5859,0.0,0.0,1382.0,2.175119785556125,2.175119785556125,0.0,0,0,146,0.8934,0.0,8,1,11392959,-0.4663,-4.130486271091178,0.43414545454545456,0.14970508158295373,4.090909090909091,1.4545454545454546,1037210.2727272727,0.5719,0.5558666666666666,12.0,2.3333333333333335,2188.3333333333335,-0.027566666666666673,2.6666666666666665,2.0,3800573.6666666665,-0.16069893215405626,0.9974090568210857,-1.1044596287280155
03011340,0.0,2.8,8.5,1,0,0,0.8555,0.0,0,0,130,0.4588,0.0,0.5930333333333334,1.0805244806587604,0.3333333333333333,23.0,2050.6666666666665,0.4648,0.4648,0.0,69.0,6022.0,0.8555,1.0,0.0,0.0,0.0,3.241573441976281,3.241573441976281,0,0,58,0.8834,0.0,8,1,11392959,-0.4663,-4.130486271091178,0.47515454545454544,0.3701110867710582,4.181818181818182,7.0,1036609.5454545454,0.4648,0.49849999999999994,12.0,24.333333333333332,2451.0,0.2826666666666667,3.0,0.3333333333333333,3797696.3333333335,-0.16069893215405626,2.0883203358561793,-0.29630427637163237
03011400,-8.5,14.1,14.1,0,0,340,0.4767,0.0,0,0,4941,-0.2732,-0.0,0.1105,0.26893941497454704,0.0,149.33333333333334,1839.3333333333333,0.128,0.128,0.0,448.0,237.0,0.4767,0.0,0.0,340.0,0.26893941497454704,0.8068182449236411,0.0,1,0,0,0.8555,0.0,0,0,4941,-0.2732,-0.0,0.28232857142857143,0.5229446945877203,1.1428571428571428,74.0,1702.7142857142858,0.4588,0.2964,0.0,258.5,3129.5,0.17120000000000002,3.5,0.5,294.5,-0.19388941239293997,2.024195843449961,1.6207867209881406
03011410,9.9,-8.5,5.6,13,3,2671,0.765,3.8723175162064067,1,0,11392959,-0.0516,-0.17373055885398023,0.464775,0.9860357400309149,2.75,0.625,2850043.875,0.6166,0.6908000000000001,8.5,2.0,3223.5,0.29265,0.5,0.0,5696480.5,3.0389931735255296,3.0389931735255296,-0.08686527942699011,13,3,2671,0.765,3.8723175162064067,0,0,4941,-0.2732,-0.0,0.3262833333333333,0.6922771116987567,2.4166666666666665,37.833333333333336,1900509.8333333333,0.42925,0.47285,5.25,113.0,2720.75,0.268975,2.0,0.25,5696542.25,1.7525662939325188,1.887194267640011,0.2865817736527289
03011420,14.1,9.9,1.4,1,0,483,0.8271,1.059512443086859,0,22,18978,-0.128,-0.745708016362359,0.31438,0.22656820152292836,1.0,4.8,4118.0,0.0772,0.8271,1.0,0.0,483.0,-0.128,0.0,22.0,18978.0,0.13268066869529246,-0.745708016362359,-0.745708016362359,1,0,483,0.8271,1.059512443086859,0,0,4941,-0.2732,-0.0,0.35135,0.6142465732991002,1.6875,29.8125,1426653.6875,0.42925,0.5437000000000001,4.4,90.4,2273.2,0.24203999999999998,0.2,4.4,4560981.4,1.7180474224596214,1.3606138108395371,0.08012381564971131
03011440,-7.0,-9.8,4.2,0,0,11392959,0.6369,0.0,0,0,65,0.25,0.0,0.4911,0.0,0.0,0.0,2291446.6,0.5423,0.5859,0.0,0.0,62433.0,0.6369,0.0,0.0,11392959.0,0.0,0.0,0.0,1,0,483,0.8271,1.059512443086859,0,22,18978,-0.128,-0.745708016362359,0.42892727272727277,0.10298554614678562,0.45454545454545453,2.1818181818181817,2079162.0,0.5423,0.5409,1.6666666666666667,0.3333333333333333,208.0,0.31643333333333334,0.0,7.333333333333333,3804048.6666666665,0.6029807042793004,-0.18114014550932236,0.0
03011500,1.4,-2.8,-9.9,0,0,513,0.0772,0.0,0,0,513,0.0772,0.0,0.0772,0.059967239103344956,0.5,0.75,513.0,0.0772,0.0772,2.0,2.0,513.0,0.0772,0.0,0.0,513.0,0.17686748654154877,0.17686748654154877,0.17686748654154877,0,3,4224,0.8516,1.859013163943158,0,0,513,0.0772,0.0,0.35250909090909094,0.29771659856144594,0.45454545454545453,0.5454545454545454,1061015.9090909092,0.2617,0.39683333333333337,1.6666666666666667,1.6666666666666667,70801.0,0.26376666666666665,0.0,0.0,3797995.0,0.676433975180458,0.6996273734521793,0.39200015460645576
03011510,4.2,1.4,-1.4,0,1,4162,0.0772,0.08411325198474338,0,0,3474,-0.1027,-0.0,0.017233333333333337,0.072476534064757,0.0,1.0,3932.6666666666665,0.0772,0.0772,0.0,2.0,4162.0,-0.1027,0.0,0.0,3474.0,0.072476534064757,0.13331635020952762,0.13331635020952762,0,3,4224,0.8516,1.859013163943158,0,0,3474,-0.1027,-0.0,0.16375555555555554,0.388034687374464,0.5555555555555556,1.0,25082.222222222223,0.0772,0.39683333333333337,1.6666666666666667,1.6666666666666667,70801.0,0.017233333333333337,0.0,0.0,1500.0,0.676433975180458,0.7230656668980782,1.056109992657351
03011520,0.0,4.2,5.6,1,0,11392959,0.8126,2.7359196148206264,1,1,11392959,-0.29600000000000004,-1.2575614918965003,0.4417333333333333,1.5043750509188087,1.0,1.0,10127207.777777778,0.4404,0.6636000000000001,2.0,0.6666666666666666,11392959.0,0.16853333333333334,0.3333333333333333,0.3333333333333333,11392959.0,3.227601772036101,2.667330098260413,3.227601772036101,1,0,11392959,0.8126,2.7359196148206264,1,1,11392959,-0.29600000000000004,-1.2575614918965003,0.27100625,0.874792126054808,0.6875,0.9375,5697420.0,0.2192,0.60592,1.6,0.6,11392959.0,0.09602,0.2,0.2,6836572.8,2.513110853900836,1.662434826306463,2.7483664713344433
03041010,7.0,-11.2,5.6,0,1,108,0.34,0.20853100654585377,1,0,1203,-0.4767,-0.7006690930494066,0.06776666666666668,-0.08830319431467398,0.3333333333333333,0.6666666666666666,492.0,0.34,0.34,0.0,1.0,165.0,-0.4767,1.0,0.0,1203.0,-0.7006690930494066,0.2272285035595309,-0.7006690930494066,0,6,14033,0.6369,2.2321911552949123,1,0,1203,-0.4767,-0.7006690930494066,0.3148714285714286,0.41699105046513846,0.8571428571428571,1.2857142857142858,1629936.857142857,0.34,0.6309,0.0,3.5,7298.5,0.05459999999999998,0.5,0.0,5697081.0,-0.13335558746372073,1.3749445090390129,1.1160955776474561
03041020,15.4,7.0,-4.2,2,0,395,0.8271,1.5017745808125356,0,0,19,-0.4939,-0.0,0.39408000000000004,1.6001857035559648,0.6,7.6,2279350.6,0.6369,0.6369,0.0,37.0,3057.0,-0.4939,0.0,0.0,19.0,1.5017745808125356,3.5069223195932855,2.992231617374004,2,0,395,0.8271,1.5017745808125356,0,0,19,-0.4939,-0.0,0.25853333333333334,0.9077752058841965,1.0,4.444444444444445,1266528.3333333333,0.34,0.7227666666666667,1.0,12.666666666666666,3798803.6666666665,-0.22486666666666666,0.3333333333333333,0.0,515.0,1.6426547054361682,2.242127480175607,1.9328282813059607
03041030,-1.4,15.4,22.5,0,0,191,0.7717,0.0,2,0,180,0.4019,0.6342181355524651,0.5818333333333333,0.21140604518415504,0.6666666666666666,0.0,229.66666666666666,0.5719,0.4019,2.0,0.0,180.0,0.7717,0.0,0.0,191.0,0.6342181355524651,0.21140604518415504,0.0,2,0,395,0.8271,1.5017745808125356,0,0,19,-0.4939,-0.0,0.3562909090909091,0.7609306427625697,0.5454545454545454,3.6363636363636362,1036265.2727272727,0.4019,0.7227666666666667,1.0,12.666666666666666,3798803.6666666665,0.28896666666666665,0.3333333333333333,0.0,570.6666666666666,1.7094081112463348,2.242127480175607,1.9328282813059607
03041040,-7.0,-1.4,14.0,1,1,11392959,0.7906,3.3588787685586925,0,0,238,0.2263,0.0,0.5059,1.0283828980573666,0.4,2.0,2279211.8,0.4939,0.7906,1.0,1.0,11392959.0,0.2263,0.0,0.0,238.0,3.3588787685586925,0.851585398182225,3.3588787685586925,2,0,395,0.8271,1.5017745808125356,0,0,19,-0.4939,-0.0,0.48041538461538463,1.059773934124548,0.5384615384615384,3.6923076923076925,1753346.2307692308,0.5719,0.739725,1.0,9.75,5697342.5,0.51595,0.0,0.0,569.75,2.121775775574424,2.677404525927052,2.4645081763814956
03041050,-4.2,-7.0,-8.4,2,0,24,0.743,0.7259987735047805,2,0,11392959,0.25,1.2330943239370566,0.45826666666666666,1.0183316965175409,1.3333333333333333,1.6666666666666667,3799288.3333333335,0.3818,0.25,2.0,0.0,11392959.0,0.743,2.0,0.0,24.0,1.2330943239370566,1.0959019921107855,1.2330943239370566,1,1,11392959,0.7906,3.3588787685586925,0,0,238,0.2263,0.0,0.5136181818181819,0.8028297923083564,0.7272727272727273,1.3636363636363635,2072237.5454545454,0.4939,0.4741333333333333,1.0,2.0,7596933.333333333,0.4973,0.0,0.0,653.6666666666666,0.8644370776647673,1.7687887196172343,1.8959583615355118
03041100,2.8,-4.2,-11.2,0,4,103,0.8658,1.2206444952984945,1,0,14,-0.0258,-0.014477363939385236,0.4549285714285714,1.0645582575109271,0.8571428571428571,1.0,4882747.142857143,0.5267,0.5017,2.0,0.5,11392959.0,0.10025,0.5,0.0,5696486.5,2.607752532783989,1.9191332195979407,2.607752532783989,0,4,103,0.8658,1.2206444952984945,1,0,14,-0.0258,-0.014477363939385236,0.47258666666666665,1.043254492161063,0.8,1.4666666666666666,3798210.2666666666,0.4939,0.5819599999999999,1.4,1.2,9114387.8,0.29562,0.2,0.2,2278976.0,2.1066953863137017,1.8289265196095168,1.9614956316127454
03041110,1.4,2.8,-1.4,1,0,5034,0.6249,1.1037625162558538,0,0,323,-0.1531,-0.0,0.3688,0.7192734069146969,0.5,0.0,5697818.75,0.5017,0.5267,1.0,0.0,11392959.0,-0.1531,0.0,0.0,323.0,1.7733311114029335,0.7192734069146969,1.7733311114029335,0,4,103,0.8658,1.2206444952984945,0,0,323,-0.1531,-0.0,0.43103571428571424,0.9559997514134214,0.8571428571428571,0.8571428571428571,4883455.0,0.5017,0.445025,1.75,0.25,11392959.0,0.131025,0.25,0.0,5696563.75,1.7936495407524538,1.4013362274097698,2.055482625226992
03041120,-28.1,1.4,4.2,0,6,2111,0.6369,1.789493032399444,2,3,2641,-0.6369,-1.9682205151863597,0.168425,1.1840995706062438,12.25,5.0,2849591.25,0.33685,0.2732,47.0,3.0,11392959.0,-0.6369,2.0,3.0,2641.0,3.8388312105129154,1.0762945546989757,3.8388312105129154,0,4,103,0.8658,1.2206444952984945,2,3,2641,-0.6369,-1.9682205151863597,0.35556,1.004359980844017,3.8,1.8,4557924.666666667,0.4767,0.48804,10.4,2.0,9114789.4,-0.022560000000000004,0.6,0.6,4557779.2,1.7718893744594932,1.191408555544694,2.165533477496765
03041150,-5.7,-31.0,-53.5,91,3,11392959,0.8779,14.059680909966493,2,0,9,-0.8143,-0.5691712745308202,0.36543333333333333,2.747170175461045,15.5,12.0,1899491.3333333333,0.5930500000000001,0.67135,45.5,36.0,5698022.0,-0.046499999999999986,1.0,0.0,388.5,6.745254817717837,8.526096163648544,8.526096163648544,91,3,11392959,0.8779,14.059680909966493,2,0,9,-0.8143,-0.5691712745308202,0.29724999999999996,2.1638666758055027,9.9,7.5,4557998.7,0.49574999999999997,0.6231333333333333,31.666666666666668,24.0,7596334.333333333,-0.2433,0.6666666666666666,1.0,1646.3333333333333,5.679057286080513,5.221441223182941,6.510618942245769
03041200,-4.2,-5.7,-36.7,0,1,456,0.875,0.7006252419018828,551,13,11392959,-0.2411,-5.1851589524695365,0.41287142857142856,0.49713119617389,88.28571428571429,3.142857142857143,4882832.428571428,0.4404,0.3397,32.5,4.0,11392959.0,0.20929999999999999,275.5,6.5,5696521.5,0.12237873134415356,0.12237873134415356,3.499699435332465,91,3,11392959,0.8779,14.059680909966493,2,0,9,-0.8143,-0.5691712745308202,0.3315,1.47478219940274,47.666666666666664,6.466666666666667,3798259.7333333334,0.4648,0.50976,32.0,16.0,9114984.2,-0.06226,110.6,3.2,2279596.4,3.8841166101935505,3.181816226447426,3.8841166101935505
03041210,-28.3,-4.2,-9.9,48,1,11392959,0.8807,12.375031651166637,1,0,15,-0.5574,-0.320232563480285,0.3157875,2.954161928880832,8.375,6.375,4272690.125,0.3668,0.7905,28.5,1.0,11392959.0,-0.2916,1.5,0.0,773.5,9.402206507269153,6.996816880545694,9.402206507269153,48,1,11392959,0.8807,12.375031651166637,2,0,9,-0.8143,-0.5691712745308202,0.36233333333333334,2.0760111836681028,37.04761904761905,6.904761904761905,3798014.095238095,0.4404,0.5740714285714287,31.0,18.714285714285715,8138332.428571428,-0.053928571428571444,79.42857142857143,1.8571428571428572,1627850.2857142857,5.078797169895852,4.050976191412928,5.384319131329839
03041220,22.7,-28.3,-32.6,0,0,36,0.6369,0.0,0,0,7190,0.4215,0.0,0.51144,0.6472761127269779,1.0,0.0,2280087.2,0.4404,0.4404,5.0,0.0,11392959.0,0.6369,0.0,0.0,36.0,3.2363805636348895,0.6472761127269779,3.2363805636348895,48,1,11392959,0.8807,12.375031651166637,1,0,15,-0.5574,-0.320232563480285,0.39868000000000003,1.5174797183949387,34.5,3.65,3988089.2,0.43095,0.5193666666666666,21.833333333333332,9.833333333333334,9494207.0,0.14516666666666667,92.33333333333333,2.1666666666666665,1900298.1666666667,4.216241852911698,3.561399638175541,3.572836192969904
03041230,5.7,22.7,-5.7,0,0,210,0.9158,0.0,3041,357,11392959,-0.25,-6.719480828118033,0.24889999999999998,-0.9288431427137951,688.2,80.0,4563442.8,0.2212,0.5106,29.0,9.0,15543.0,-0.25,3041.0,357.0,11392959.0,-6.719480828118033,-6.719480828118033,-3.109250596640463,0,0,210,0.9158,0.0,1,0,15,-0.5574,-0.320232563480285,0.35155555555555557,1.2347477933951427,195.16666666666666,25.055555555555557,3799953.9444444445,0.4215,0.5442666666666667,16.166666666666668,10.0,7597971.0,0.09439999999999998,569.1666666666666,61.5,3797951.8333333335,2.6515898594945773,0.5672946266212407,2.53732703833723
03041240,-25.5,5.7,28.4,2,1,11392959,0.5719,3.140377574396718,3,0,11392959,-0.29600000000000004,-1.765210722032872,0.28507499999999997,1.7821808559604975,2.75,1.375,8550858.75,0.4203,0.51535,4.0,0.0,11392959.0,-0.24380000000000002,1.5,0.0,5696556.0,2.8958016503172166,2.767514357027329,3.3910756423159514,0,0,210,0.9158,0.0,3,0,11392959,-0.29600000000000004,-1.765210722032872,0.33790555555555557,0.7138673165416608,192.66666666666666,22.833333333333332,5701362.222222222,0.43095,0.47113333333333335,8.666666666666666,1.8333333333333333,9496723.0,0.07443333333333331,569.1666666666666,61.5,5696572.333333333,0.5202016550149665,0.02840692274193794,0.6139449814191892
03041250,19.9,-25.5,-19.8,3,0,11392959,0.8271,4.9324519871398245,0,0,36054,-0.29600000000000004,-0.0,0.2936833333333333,2.122009938614372,4.166666666666667,0.3333333333333333,5702856.833333333,0.29675,0.63375,12.0,1.0,11392959.0,0.0,0.0,0.0,1105.0,5.035105592684619,5.137759198229414,5.035105592684619,0,0,210,0.9158,0.0,3,0,11392959,-0.29600000000000004,-1.765210722032872,0.2782736842105263,1.1760679350421703,183.57894736842104,21.736842105263158,6602169.736842105,0.3818,0.56345,10.5,2.0,9496723.0,0.03611666666666665,569.1666666666666,61.5,5696882.833333333,0.8370980941140539,0.4813657707197298,1.712934070562593
03041300,0.0,19.9,-5.7,1,2,751,0.7701,1.5482013363121006,2,0,15,-0.743,-0.6253413058770874,0.22132999999999997,0.2072861026866369,68.9,2.3,5696571.0,0.47550000000000003,0.6222,2.0,1.0,7595556.333333333,-0.5165333333333334,225.66666666666666,6.333333333333333,3797677.6666666665,-0.6219084988643923,-0.5816939129727139,2.5237925988327152,3,0,11392959,0.8271,4.9324519871398245,2,0,15,-0.743,-0.6253413058770874,0.26066666666666666,1.210931979426524,30.666666666666668,1.5,6649571.708333333,0.4404,0.59465,5.0,0.5,11392959.0,-0.29165,85.0,2.375,2853051.125,1.3386225468247415,1.1018693986162589,2.0124855074150894
03041310,17.0,0.0,19.9,3,0,11392959,0.8240000000000001,4.913964982956373,1,1,10744,-0.4767,-1.1569642963008866,0.39275,1.7910689208004158,1.8333333333333333,1.6666666666666667,3820536.6666666665,0.4847,0.6322000000000001,4.0,0.0,11392959.0,-0.008950000000000014,1.0,0.5,5382.5,4.075172773295631,0.7232519413611603,4.075172773295631,3,0,11392959,0.8271,4.9324519871398245,2,0,15,-0.743,-0.6253413058770874,0.2878136363636364,1.1614242810615953,32.95454545454545,1.5909090909090908,5186639.590909091,0.4496,0.6312857142857143,5.428571428571429,0.42857142857142855,11392959.0,-0.3317571428571429,96.85714285714286,2.857142857142857,1634577.2857142857,1.5146345927412328,0.5741777489992461,1.5003248046271065
03041320,14.1,17.0,17.0,2,0,11392959,0.7096,3.5000149290629414,126,0,11392959,0.3612,6.125210874704226,0.4975333333333334,4.246072017314849,120.22222222222223,8.777777777777779,7595473.777777778,0.4902,0.45310000000000006,346.6666666666667,25.0,11392959.0,0.44426666666666664,9.333333333333334,1.3333333333333333,503.3333333333333,7.5014143772643775,6.293087483288559,7.5014143772643775,3,0,11392959,0.8240000000000001,4.913964982956373,2,0,15,-0.743,-0.6253413058770874,0.36190400000000006,2.0413569083001004,71.28,4.48,5929927.76,0.4902,0.5599500000000001,132.5,9.5,11392959.0,-0.022012500000000004,85.125,2.5,2849659.375,3.769065327512822,1.8133508917935992,2.5799458977136878
03041330,1.4,14.1,31.2,1,0,217,0.7906,0.8820940004832187,2,0,217,0.5719,0.9347768097168104,0.6447999999999999,1.5662919327873153,1.0,7.333333333333333,1817.6666666666667,0.5719,0.5719,0.0,22.0,5019.0,0.7906,1.0,0.0,217.0,0.9347768097168104,2.882004988161916,2.882004988161916,3,0,11392959,0.8240000000000001,4.913964982956373,1,1,10744,-0.4767,-1.1569642963008866,0.48715,2.981107637722116,60.888888888888886,6.166666666666667,5071552.055555556,0.5106,0.5432333333333333,175.83333333333334,12.5,11392959.0,0.3657166666666667,1.1666666666666667,0.16666666666666666,2137.1666666666665,5.577227581996688,3.8679618867916528,5.979516713693287
03041340,2.8,1.4,15.6,3,0,11392959,0.7688,4.584777037496189,0,0,2053,-0.6908,-0.0,-0.1414125,0.8996730669429314,1.25,1.125,2848779.75,-0.4696,0.64775,4.0,0.0,11392959.0,-0.5971500000000001,0.0,2.0,1078.5,4.22767648748844,-0.04207952726463593,4.22767648748844,1,0,217,0.7906,0.8820940004832187,0,0,2053,-0.6908,-0.0,0.264045,2.5055454244869524,54.75,5.5,4557747.75,0.5004000000000001,0.5401166666666667,175.66666666666666,12.5,11392959.0,-0.41616666666666663,0.5,0.8333333333333334,790.5,5.577227581996688,3.6128513972497203,5.22713559183935
03041350,1.4,2.8,4.2,6,1,11392959,0.8555,6.919120611006249,0,4,212,0.5106,0.8309849062717579,0.6599,4.132552795475916,3.75,1.25,8544772.25,0.6367499999999999,0.8555,6.0,1.0,11392959.0,0.5106,0.0,4.0,212.0,6.919120611006249,0.8309849062717579,6.919120611006249,6,1,11392959,0.8555,6.919120611006249,0,0,2053,-0.6908,-0.0,0.22951333333333332,1.8950981010539374,1.8666666666666667,2.4,3798318.6666666665,0.5267,0.6849000000000001,4.6,0.2,11392959.0,-0.58748,0.4,1.0,850.8,4.830915850121757,2.10959029018213,4.830915850121757
03041400,-8.5,1.4,4.2,0,0,105,0.6369,0.0,12,0,11392959,-0.29600000000000004,-2.9199673590829502,0.23443333333333335,0.42840910739658905,13.666666666666666,2.3333333333333335,7595342.0,0.3803,0.41795,26.5,2.5,11392959.0,-0.2884,14.5,0.0,11392959.0,0.24939574843992074,2.3023492649689636,3.7518337958848904,6,1,11392959,0.8555,6.919120611006249,0,0,2053,-0.6908,-0.0,0.1619388888888889,1.4610027978792584,5.944444444444445,1.5555555555555556,5696743.277777778,0.5106,0.6684,4.5,0.16666666666666666,11392959.0,-0.47056666666666663,5.166666666666667,0.8333333333333334,3798019.8333333335,2.213444665292054,0.7991521898613941,2.213008402238133
03041410,5.7,-8.5,-7.1,3,0,11392959,0.7906,4.714782421754014,10,0,11392959,-0.4767,-4.447811706057993,0.3115,0.5144477599948699,3.5,2.25,5696667.75,0.46605,0.7906,3.0,0.0,11392959.0,-0.4767,10.0,0.0,11392959.0,-4.447811706057993,1.2534437855203455,4.714782421754014,6,1,11392959,0.8555,6.919120611006249,10,0,11392959,-0.4767,-4.447811706057993,0.37801428571428575,1.5113183475901912,7.928571428571429,2.0,7324129.428571428,0.5106,0.714225,4.75,0.25,11392959.0,-0.10415,9.75,0.0,8544745.5,-1.7172468920652755,1.6722818054325077,5.122837530609002
03041420,7.1,5.7,-2.8,10,1,11392959,0.7003,6.633934186460412,1,0,38,0.2732,0.20739451861728556,0.479425,2.190049178719079,4.5,0.25,2848528.0,0.47209999999999996,0.7003,10.0,1.0,11392959.0,0.4019,0.0,0.0,96.0,6.633934186460412,6.633934186460412,6.633934186460412,3,0,11392959,0.7906,4.714782421754014,10,0,11392959,-0.4767,-4.447811706057993,0.32644999999999996,0.9563173142310949,8.142857142857142,1.7142857142857142,5696631.071428572,0.46605,0.5817,16.5,1.5,11392959.0,-0.16290000000000002,9.75,0.0,8544743.25,1.053189581064326,3.1230191254796713,4.713096049996052
03041440,5.6,-7.1,0.0,0,2,430,0.7701,0.9679888240255968,2,0,11392959,-0.4767,-2.3512642568831796,0.004620000000000002,-0.3970112159426182,1.0,0.6,2280765.4,-0.1548,0.7701,0.0,2.0,430.0,-0.4767,2.0,0.0,11392959.0,-0.41434672105223247,0.9679888240255968,-2.3512642568831796,0,2,430,0.7701,0.9679888240255968,2,0,11392959,-0.4767,-2.3512642568831796,0.26289090909090906,1.030772143064701,2.6363636363636362,0.7272727272727273,3108374.272727273,0.4019,0.561,7.666666666666667,0.3333333333333333,7595645.666666667,-0.3694,1.3333333333333333,0.3333333333333333,3801107.6666666665,4.004883856494689,2.901142191936487,2.581506434267423
03041450,1.4,5.6,-1.4,24,1,7910,0.5719,3.787681228147215,1,0,48,-0.4881,-0.3936177383670667,0.21992000000000003,2.0680230012310252,16.2,1.2,4558821.2,0.3612,0.3612,49.0,4.0,11392959.0,-0.4881,1.0,0.0,48.0,5.130434511766034,5.130434511766034,5.130434511766034,0,2,430,0.7701,0.9679888240255968,1,0,48,-0.4881,-0.3936177383670667,0.17280833333333334,1.0765343220825434,7.666666666666667,1.0833333333333333,3799342.5833333335,0.3612,0.38785000000000003,21.5,1.25,8546696.75,-0.399075,1.25,0.25,2850842.75,3.4641003593856627,2.7469020323155746,1.9293639881280642
